time [s],XSens_Hand_Right_QX,XSens_Hand_Right_QY,XSens_Hand_Right_QZ,XSens_Hand_Right_QW,XSens_Foot_Left_QX,XSens_Foot_Left_QY,XSens_Foot_Left_QZ,XSens_Foot_Left_QW,XSens_Foot_Right_QX,XSens_Foot_Right_QY,XSens_Foot_Right_QZ,XSens_Foot_Right_QW,XSens_LowerLeg_Right_QX,XSens_LowerLeg_Right_QY,XSens_LowerLeg_Right_QZ,XSens_LowerLeg_Right_QW,XSens_LowerLeg_Left_QX,XSens_LowerLeg_Left_QY,XSens_LowerLeg_Left_QZ,XSens_LowerLeg_Left_QW,XSens_UpperLeg_Right_QX,XSens_UpperLeg_Right_QY,XSens_UpperLeg_Right_QZ,XSens_UpperLeg_Right_QW,XSens_UpperLeg_Left_QX,XSens_UpperLeg_Left_QY,XSens_UpperLeg_Left_QZ,XSens_UpperLeg_Left_QW,XSens_Pelvis_QX,XSens_Pelvis_QY,XSens_Pelvis_QZ,XSens_Pelvis_QW,XSens_Sternum_QX,XSens_Sternum_QY,XSens_Sternum_QZ,XSens_Sternum_QW
0.0,-0.15834009506851143,-0.024850191116230297,0.01885280396940739,0.9868918147789416,0.07752856562710164,0.016484675671011056,0.1276922411994681,0.9886416279508378,-0.15834009506851143,-0.024850191116230366,0.018852803969407403,0.9868918147789416,-0.12360884873090487,-0.002026733959153315,-0.0750000386983991,0.9894906462721705,0.10772581290024207,0.063470669311058,-0.029014225780833798,0.9917281875970488,-0.14849017517584423,0.07836897741481523,-0.030013527616465297,0.9853467204061823,0.11591264978170582,0.009147308527402127,-0.027120753024748343,0.9928469414379333,0.06825284962894873,0.016447705735592434,0.14890357745672778,0.9863562977515538,-0.0025281370479821527,0.01021624773076149,-0.07885934325185895,0.9968301965667252
0.01,-0.15835335989291127,-0.024863023574504255,0.018837904741906605,0.9868896477389428,0.07746582573482022,0.016529582069735774,0.12769816034027226,0.9886450316496476,-0.15842240269713023,-0.024843382430122803,0.018789164578435994,0.9868799906612473,-0.12366146420498217,-0.0020171674260393035,-0.07501026143655046,0.9894833166786976,0.10767563919084748,0.06346241103230053,-0.028995999780539152,0.9917346979447361,-0.1484752152521316,0.07843466292068998,-0.02999149034444912,0.9853444192845818,0.1159302083221241,0.009265334268991135,-0.02711851940132988,0.9928438579579131,0.06839307102746475,0.016563742872317405,0.14899014567155394,0.9863315703911445,-0.00261792680239395,0.010105079047821841,-0.07912323615002234,0.9968101862129232
0.02,-0.15839278185088512,-0.02485824856962409,0.018836892184553835,0.9868834610167587,0.0774085397599772,0.016556496013079017,0.12770107818035714,0.9886486914185298,-0.15850467470806368,-0.024851959365010355,0.018772871776009375,0.9868668742523949,-0.12372591309134391,-0.0020303013616919195,-0.07499308620535562,0.9894765350060052,0.10766933365791487,0.06343855065680713,-0.028973390376766786,0.9917375698894842,-0.14850443820225281,0.07854538665449548,-0.030026950375515497,0.9853301154032974,0.11591417378401586,0.009330344364723563,-0.027144353519759194,0.992844415335051,0.06843478025680584,0.01662271573360764,0.1490653435851279,0.9863163232526826,-0.0026246515057302407,0.01015530195338731,-0.07932686172534463,0.9967934741236607
0.03,-0.1584080504295565,-0.024851501323790163,0.018840845303660706,0.9868811047888719,0.07737988872596181,0.016575316240459406,0.12772277695570097,0.9886478159380168,-0.15859805733235488,-0.024830232775448692,0.0187340872791126,0.9868531550968151,-0.12376470572140713,-0.0021283503707542374,-0.07496138898221616,0.9894738793440935,0.10764098051480667,0.06337912379502027,-0.028952352251428087,0.9917450616362532,-0.148553259381835,0.07858690381276484,-0.030116096487978233,0.9853167249207148,0.11594354315154792,0.009402165670182552,-0.027141668323952102,0.9928403818956844,0.06841435635172397,0.01663170773310996,0.14907538216819272,0.986316071335283,-0.0025622326184921713,0.010296978194187692,-0.0794194291377271,0.9967848120228933
0.04,-0.15841873507190427,-0.024833840799682365,0.018834160788675666,0.9868799618579456,0.07732963318546934,0.016598871496200193,0.1277177484241389,0.9886520024932544,-0.15864072362659568,-0.024841898352660277,0.018724604155308647,0.9868461836034496,-0.123815700242034,-0.0022330338445469486,-0.07491030446831241,0.9894711376376214,0.1076159459520693,0.06335763716909512,-0.02892650611414122,0.9917499055877037,-0.14859424744339,0.07855245556263062,-0.030176343991198222,0.985311448028053,0.11592212798508951,0.009399611929649988,-0.027162899778658024,0.9928423260591761,0.06843507511445254,0.016652733894792604,0.14900104002275644,0.9863255127086826,-0.0025606910787750047,0.010331626188261583,-0.07939978313145006,0.9967860225746467
0.05,-0.15842556489486617,-0.02481172847981522,0.018831461792051418,0.9868794731700327,0.0772913251619596,0.01662246009461721,0.127721595286577,0.9886541048175359,-0.15869260926221143,-0.024836793449939998,0.018674739479787705,0.9868389146978539,-0.12384324858585084,-0.0023088934468885954,-0.07482795846764174,0.989473746706965,0.10758280244289463,0.06328744456233477,-0.028906055439121354,0.9917585794628917,-0.14868229290030782,0.07856330870691616,-0.030293035696689785,0.9852937198070472,0.11593122290596675,0.009370595694656024,-0.027152797318849703,0.9928418147366759,0.06845485961981904,0.01664770029941095,0.1488743924244854,0.9863433487125122,-0.0025404301050482164,0.010333972038560681,-0.07922658483370193,0.996799831206033
0.06,-0.15840983172643808,-0.02478668048983962,0.018824681901382617,0.9868827574914906,0.07727909995397268,0.016641627199946125,0.1277243704069491,0.9886543795273404,-0.1587207168661611,-0.024845917263046635,0.01867659215934664,0.986834129597352,-0.12387915014404954,-0.0024189540242640795,-0.07473365721949785,0.9894761165887811,0.10759111329809162,0.06323654439434624,-0.028906051532339334,0.9917609248085694,-0.1487296898067628,0.0786100184993145,-0.030361899747597197,0.9852807211172044,0.11594048594311199,0.009325736625888797,-0.027157938515544502,0.9928410148313,0.06849046471779777,0.016637653139929515,0.14872421874614122,0.9863637014302005,-0.0025317040205127743,0.010298930146711176,-0.07900823045748763,0.9968175470127733
0.07,-0.15841030873607345,-0.02474185637433632,0.01882396300686709,0.9868838194265878,0.07725211129265921,0.01665796184001385,0.1277402319353652,0.9886541643837153,-0.15872018486305514,-0.024855674533413072,0.01863584910445229,0.9868347397050242,-0.12393653419964291,-0.0024833083161159165,-0.07462652774916619,0.9894768567412231,0.10755399478982079,0.0631959960864287,-0.028882814671349344,0.9917682124872,-0.1488638407629451,0.07851855861222813,-0.030433405832048604,0.9852655483047322,0.11595844365803837,0.00925527874065233,-0.02713574038162942,0.9928401838935507,0.06851166335948446,0.016574843874790583,0.14857191010101822,0.9863862397981726,-0.0025632328805282804,0.010363407868490868,-0.07880205764425847,0.9968331180922825
0.08,-0.15840944972352722,-0.02473668962576578,0.018852276319382355,0.9868835463732413,0.07725722301818641,0.016689063245075006,0.12773777073447512,0.9886535584254511,-0.15876552456136026,-0.024852535169689882,0.018586453043308165,0.9868284569618291,-0.12391140583517572,-0.0025323230290823055,-0.07456418670942301,0.9894845794171777,0.10754904264603209,0.06312488932012819,-0.028905753263504617,0.9917726096250657,-0.14889701230919422,0.07834924160526432,-0.030414539985166314,0.9852745971670873,0.11595272724552155,0.009128589890584557,-0.02714989453146703,0.992841637481963,0.06850881338734953,0.016458439903219917,0.14849238364820969,0.9864003620450889,-0.0025422173108730142,0.01045756052161363,-0.07870827872384425,0.9968395976381611
0.09,-0.1584053830717692,-0.024706297923696184,0.018860879785921655,0.9868847960478936,0.07724672273617658,0.01669275423104387,0.12774786444015693,0.9886530123929638,-0.15876012335097892,-0.024862088139850275,0.018540227175028026,0.9868299548469366,-0.12395307388619503,-0.0026114755111900957,-0.07445154600371391,0.9894876365915215,0.10750955545003245,0.0630005720138641,-0.02889968410174766,0.9917849724974067,-0.14898291333908878,0.0780758007840289,-0.0304506026524,0.9852822040730443,0.11594392428961764,0.008997306385100226,-0.027120120168037467,0.9928446776712899,0.06848077576790491,0.016314310465150205,0.14842680204221087,0.9864145736250024,-0.00253499349043039,0.010481259146346142,-0.07869592860219067,0.9968403421993663
