time [s],XSens_Hand_Right_QX,XSens_Hand_Right_QY,XSens_Hand_Right_QZ,XSens_Hand_Right_QW,XSens_Foot_Left_QX,XSens_Foot_Left_QY,XSens_Foot_Left_QZ,XSens_Foot_Left_QW,XSens_Foot_Right_QX,XSens_Foot_Right_QY,XSens_Foot_Right_QZ,XSens_Foot_Right_QW,XSens_LowerLeg_Right_QX,XSens_LowerLeg_Right_QY,XSens_LowerLeg_Right_QZ,XSens_LowerLeg_Right_QW,XSens_LowerLeg_Left_QX,XSens_LowerLeg_Left_QY,XSens_LowerLeg_Left_QZ,XSens_LowerLeg_Left_QW,XSens_UpperLeg_Right_QX,XSens_UpperLeg_Right_QY,XSens_UpperLeg_Right_QZ,XSens_UpperLeg_Right_QW,XSens_UpperLeg_Left_QX,XSens_UpperLeg_Left_QY,XSens_UpperLeg_Left_QZ,XSens_UpperLeg_Left_QW,XSens_Pelvis_QX,XSens_Pelvis_QY,XSens_Pelvis_QZ,XSens_Pelvis_QW,XSens_Sternum_QX,XSens_Sternum_QY,XSens_Sternum_QZ,XSens_Sternum_QW
0.0,0.07488729965215113,0.0029321685363451477,-0.10758747500062357,0.9913668493355392,0.0883628986431948,0.07586904515229155,-0.001214752923702489,0.9931940447396906,0.07488729965215105,0.0029321685363451755,-0.10758747500062357,0.9913668493355393,-0.02050596802946057,-0.05957438899942672,-0.02748920504284117,0.9976345729056469,0.014126315416648537,0.019180965951924787,-0.03466846069122451,0.9991149261177122,-0.09552254904577981,0.11026285247912114,-0.028199848109336196,0.9888995472511728,0.09658968796150127,-0.09081568370282833,-0.039702961089734964,0.990377008342679,0.053709601720271984,-0.02323672234248596,0.013272371901932273,0.9981979651161011,-0.019107780027083687,-0.0015616305941684352,-0.020794373904814846,0.9995999440107182
0.01,0.07486715578041775,0.0028580472316006578,-0.10748557335328379,0.9913796407392521,0.08839453967179287,0.07589882249155044,-0.0011661605814690112,0.9931890123083855,0.07474776380571475,0.002915649808295478,-0.10767062504295127,0.9913684014003576,-0.02049718356557818,-0.05921987724123502,-0.027618128351248092,0.9976522994469498,0.014157982053265118,0.01885879479624716,-0.03462716610103783,0.9991220429811484,-0.09561990692740034,0.11072323360796334,-0.028085388174827745,0.9888419539591052,0.09643628509555884,-0.09080151087515222,-0.03968904202183792,0.9903938148449569,0.05372126604531781,-0.02308850604080224,0.013226774070867742,0.9982013819420259,-0.019250891085380015,-0.001455217473795658,-0.020553190550600765,0.9996023468823558
0.02,0.0748407949528539,0.0028243522878096117,-0.1073754987406918,0.9913936557771423,0.08842785004005627,0.07589670617437896,-0.0011800484285645618,0.9931861924205752,0.07462090628857396,0.0028681832364738924,-0.10772319421210827,0.9913723857856515,-0.02044787272767928,-0.05888803742440509,-0.02772344860187055,0.997670032599373,0.01414588544313889,0.018858251247481587,-0.034659722756427945,0.9991210957153112,-0.09555046081323912,0.11115446842558863,-0.02797758789987346,0.9888033415005775,0.09636930085567001,-0.09069500190434233,-0.039723902104542554,0.9904086964903678,0.053737662170721685,-0.022949635839849925,0.012862230032020881,0.9982084656612802,-0.01931135032049825,-0.0014559697908174192,-0.020404088431874932,0.9996042342227406
0.03,0.07483107309985926,0.0027553235973832024,-0.10727565994802013,0.9914053920941293,0.08840442119862288,0.07590577135402263,-0.0011531375981271852,0.9931876169492686,0.07452548454426776,0.002845471118157666,-0.10778603533733075,0.9913727987159107,-0.020423330803502858,-0.05867658809763579,-0.027777451250923325,0.9976814916445599,0.014066901190288502,0.018977479247915294,-0.03474948785487055,0.9991168353431553,-0.09547738203615423,0.1115625196619799,-0.02792890350718469,0.9887658216560071,0.09641952951747113,-0.09050353625241075,-0.03981420292744193,0.9904176964789607,0.0538107478301373,-0.022801652818392498,0.012338932585725017,0.9982145254349667,-0.019373404200002404,-0.0015320013514114356,-0.02042854685086232,0.9996024202927506
0.04,0.07490229195993506,0.002681978527904111,-0.1071810709603396,0.9914104456168087,0.08835825913251641,0.07588895847495217,-0.0011282835925835039,0.993193038135484,0.07445309766998455,0.0027857653345610962,-0.10779488695360248,0.9913774448238696,-0.020383268668339977,-0.05852930048481695,-0.02780954739179787,0.9976900683163162,0.013961840097680341,0.019015380890032848,-0.03482219034111514,0.999115057123323,-0.09553232282232575,0.11187446356890714,-0.027996560485339522,0.9887233547855188,0.09649526798412911,-0.0901853563830718,-0.03991002615766096,0.9904354873301058,0.0539162913263243,-0.02256974136426201,0.011806894177673393,0.9982205355302217,-0.01942734422140574,-0.0016042493120679594,-0.020593874296890656,0.9995978676558347
0.05,0.07494094249284741,0.002631842038318122,-0.10707624762411286,0.9914189859693574,0.08832100287990585,0.07589686305764065,-0.0011463655963056402,0.9931957271727547,0.07435044404045546,0.002734697328472868,-0.10784555422842337,0.9913797805758766,-0.020339905619943383,-0.05848077096948282,-0.0278008397661993,0.9976940417655509,0.013870987924275827,0.01876710592739075,-0.034806045170016606,0.9991215795130928,-0.09558280136408344,0.11205802959370452,-0.028094102465165444,0.9886949213451273,0.09661195388973357,-0.08983312320461484,-0.040018898813291,0.9904517293026875,0.053977915484412706,-0.02231441065955127,0.011380695833941452,0.9982278955625363,-0.01939305643381532,-0.001585559174951564,-0.02077000870700879,0.9995949190059783
0.06,0.07496658250462167,0.0025907485739793397,-0.1069877973390054,0.9914267046786425,0.08827987774901373,0.07591504702356448,-0.001144412728533287,0.9931979959401529,0.07425169967356687,0.0026968011828613914,-0.10787862076282942,0.9913836873487865,-0.020304917257509825,-0.05841487298426467,-0.027803703430619914,0.9976985351422243,0.013858877647158199,0.01845274618404821,-0.03472771639669263,0.9991303285270142,-0.09569819660906759,0.11214415134993949,-0.02832089562602464,0.9886675231617119,0.09678376663946132,-0.08940083961512055,-0.04011283181462625,0.9904702686678694,0.05403989372306513,-0.022103775191921086,0.011151617728668106,0.9982318139744387,-0.01937478741352951,-0.0014047732174347527,-0.02078319312384281,0.999595269650905
0.07,0.07498722922775393,0.0025629471887481377,-0.10693793128677129,0.9914305954561609,0.08824897075252403,0.07592295668599487,-0.0011345777821206021,0.9932001492863527,0.07418527626889634,0.002657118413761178,-0.10789366562634137,0.9913871299469014,-0.020293371190096415,-0.05832976556290169,-0.0277465468704747,0.9977053406050719,0.013881655103328465,0.018243257666235583,-0.03464355437576109,0.9991367810973276,-0.09576672469902793,0.11231621525646507,-0.028445710861583845,0.9886377717670225,0.09696042712845325,-0.0889361653793683,-0.04019967693794022,0.9904913023508923,0.05411233604805389,-0.021893973673325687,0.01105239518674979,0.9982336167274923,-0.019452766822652994,-0.0011332828263749969,-0.02061065496027431,0.9995976722837482
0.08,0.07503502288122443,0.002546528553809352,-0.10689733597227541,0.9914313995913028,0.08822630296191435,0.07595050663429077,-0.0011079038052459885,0.993200086869119,0.07412046042740411,0.002610878754550322,-0.10792396460939174,0.9913888029028517,-0.020300621455866037,-0.05826525611987492,-0.0277114092226208,0.9977099390587866,0.013931663297883892,0.01821281400204266,-0.03457414468537097,0.9991390447195808,-0.09605386264504628,0.11245977380142874,-0.028714529627984403,0.9885858235559226,0.0970820151811917,-0.0884858186511946,-0.040239444708814236,0.9905181115535007,0.05419527761730787,-0.021731587700973606,0.011046273022624615,0.9982327333003499,-0.019560917999509812,-0.0008928592917930533,-0.02032761233057309,0.9996016013723865
0.09,0.07509946984799797,0.002530072609016609,-0.10688928644505266,0.9914274299233455,0.08821832700879048,0.07597562503017505,-0.0011061757199181815,0.9931988761352487,0.07406333577747556,0.002587167644708621,-0.10796687248469966,0.99138846236123,-0.020324923603197785,-0.05826626243773854,-0.027626556547595178,0.9977117386877752,0.013835114436843113,0.01830062283607176,-0.03451140881746961,0.9991409507540789,-0.09618406204449642,0.11246021771927851,-0.028892379993852718,0.9885679319184109,0.09708955891988794,-0.08816764679615616,-0.040299159177666764,0.9905433162546415,0.05426526135956864,-0.021565787950480707,0.011002592553108252,0.9982330094505807,-0.01966797592039612,-0.0006699802616173797,-0.02004674851415562,0.9996053469863264
