time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
1.6600000000000001,7.0463041112642575,19.48718401226291,4.510270884335114,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.68,7.046551768315181,19.488392378567738,4.51218051441015,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.7,7.047264878263208,19.487983963460227,4.513348716337351,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.72,7.0515090345255445,19.49044618896368,4.5130155972144355,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.74,7.055226443014883,19.492163908847758,4.511489946543792,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.76,7.058631956758762,19.494717821214905,4.50896908835154,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.78,7.062305876732529,19.49642127889531,4.506212038006561,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.8,7.066622285784268,19.49801130172614,4.5034102346843845,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.82,7.067120382182425,19.495937170822558,4.502251407720448,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.84,7.066623962597407,19.496481471431423,4.5032952127176555,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.86,7.068029266104425,19.49922423527337,4.505736495266335,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.8800000000000001,7.070292063658153,19.50328272143205,4.508688825816958,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.9000000000000001,7.070057014523826,19.507034717069615,4.512568972340183,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.92,7.071551965740113,19.513170528689876,4.515522811393181,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.94,7.073316170418101,19.519887963409317,4.519260323298706,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.96,7.072650235316526,19.523304005246146,4.522280365970588,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
1.98,7.070401138189358,19.525948866393612,4.525215969960155,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.0,7.0681277726664815,19.528918256859882,4.5282636543695896,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.02,7.063412451009445,19.528104724770465,4.53085376666185,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.04,7.063909341103198,19.52667277125092,4.5279713495451634,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.06,7.068115808848407,19.52524822978439,4.522524017832558,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.08,7.0713643953458405,19.523834061353053,4.516848962113453,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.1,7.075063156977938,19.525259065421967,4.511710663262816,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.12,7.081509594149878,19.5317570544251,4.506827140770491,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.14,7.084245547959472,19.532710274407876,4.502957670720787,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.16,7.087449514200577,19.532517525471896,4.499179346315252,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.18,7.091776033387781,19.53381910995783,4.497164566250103,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.2,7.095758419667844,19.530575209660434,4.4955284963536775,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.22,7.100441611878952,19.52708387601333,4.494237715780143,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.24,7.103936069594691,19.52522591689036,4.4944858579102815,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.2600000000000002,7.106311766135343,19.5243961756809,4.4950896541145084,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.2800000000000002,7.110300405592071,19.52135077672246,4.492236801086996,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.3000000000000003,7.115280392628816,19.520106867074503,4.487518756988661,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.32,7.116579696322859,19.515784597314163,4.483878475860337,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.34,7.117230357084483,19.512506943136493,4.481567668478742,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.36,7.116704122362769,19.50854254251998,4.479433100348436,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.38,7.114663096782836,19.504183560371388,4.4778518279405,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.4,7.110911265880636,19.49965848314735,4.477838388221575,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.42,7.107527561542414,19.49535914309836,4.478247676583396,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.44,7.103370036296171,19.491292171731846,4.479309754436601,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
2.46,7.098474399517963,19.490089965377777,4.482928888843757,0,austra,NG - marche normale,xsens_imu_data_segment_registered_austra_ng.csv
