time [s],XSens_Hand_Right_QX,XSens_Hand_Right_QY,XSens_Hand_Right_QZ,XSens_Hand_Right_QW,XSens_Foot_Left_QX,XSens_Foot_Left_QY,XSens_Foot_Left_QZ,XSens_Foot_Left_QW,XSens_Foot_Right_QX,XSens_Foot_Right_QY,XSens_Foot_Right_QZ,XSens_Foot_Right_QW,XSens_LowerLeg_Right_QX,XSens_LowerLeg_Right_QY,XSens_LowerLeg_Right_QZ,XSens_LowerLeg_Right_QW,XSens_LowerLeg_Left_QX,XSens_LowerLeg_Left_QY,XSens_LowerLeg_Left_QZ,XSens_LowerLeg_Left_QW,XSens_UpperLeg_Right_QX,XSens_UpperLeg_Right_QY,XSens_UpperLeg_Right_QZ,XSens_UpperLeg_Right_QW,XSens_UpperLeg_Left_QX,XSens_UpperLeg_Left_QY,XSens_UpperLeg_Left_QZ,XSens_UpperLeg_Left_QW,XSens_Pelvis_QX,XSens_Pelvis_QY,XSens_Pelvis_QZ,XSens_Pelvis_QW,XSens_Sternum_QX,XSens_Sternum_QY,XSens_Sternum_QZ,XSens_Sternum_QW
0.0,-0.13780196992137733,-0.011918589557887282,0.11724055294233357,0.9834242304593244,0.18313743504253116,0.11838679094024972,0.04537409851676874,0.9748776532471667,-0.13780196992137728,-0.011918589557887271,0.11724055294233356,0.9834242304593244,-0.11228449259654454,0.007232957348392759,-0.04334303624755157,0.9927040134194968,0.13206200316408462,0.08549314395429697,-0.029649642451576363,0.9871025520986119,-0.14992638871722133,-0.06698186027354323,-0.06519687153751949,0.984268701271268,0.11854406093653837,0.06440727046736067,-0.07739712918296197,0.9878302959121342,0.00486410848221594,-0.007856948213142307,0.18995467418604856,0.9817493725836149,0.007619210086048099,-0.01468565380619856,-0.06869446591858892,0.9975005511587995
0.01,-0.13786265478665394,-0.011879080112278114,0.11723145100179855,0.983417288218422,0.18312935638450456,0.11835567211790998,0.04538731917321808,0.974882333908038,-0.13785768171426577,-0.011887295947595302,0.11722976802810253,0.9834180867136316,-0.11228957398635682,0.0073505695453131075,-0.04332492310561305,0.992703365431595,0.13226943256759582,0.0854147780059177,-0.029693867852832564,0.9870802333743618,-0.1498993292624129,-0.06685453170834886,-0.0651871639284201,0.9842821223286062,0.1184768034913566,0.06476941136665283,-0.07729947826835952,0.987822332732525,0.004887396181815315,-0.007678155994815951,0.18986268268409134,0.9817684660871328,0.00756379824487736,-0.014756566083633134,-0.06908136639594026,0.9974732064223079
0.02,-0.13793469249625429,-0.011878711576648892,0.11725940699025122,0.9834038581831663,0.18308787403417007,0.1183473202203241,0.045387895498311626,0.9748911124431028,-0.13791590284054134,-0.011838001718097957,0.11724487340747398,0.9834087172273115,-0.11226072570612725,0.007451307691841673,-0.04331107773779764,0.9927064813039179,0.13248029497440758,0.08545039909847865,-0.029743272461381722,0.9870473841111647,-0.14991685308783745,-0.06676002443202318,-0.06516799977231824,0.984287137020367,0.11845654178307301,0.06514605184394841,-0.07718350273435658,0.987809063809194,0.004919943266692178,-0.007466939494851291,0.18971529243905103,0.9817984247225081,0.007496193502047714,-0.01497568390173187,-0.06932184969929697,0.997453766912995
0.03,-0.13797601958756125,-0.01185561394755344,0.11730305414353107,0.983393133962862,0.18304119324883167,0.11832568645154284,0.045391178389888064,0.9749023512250816,-0.13793422799015417,-0.011834072312912738,0.117248175371932,0.9834058007014224,-0.1122491640035015,0.007569036002619299,-0.04329744771835546,0.9927074926158171,0.13277324138604826,0.08557602176240922,-0.029780702483548697,0.9869960084168266,-0.14989918004709818,-0.06667850835719132,-0.06514695271125749,0.9842967473769814,0.11843451878733315,0.0655378966932853,-0.07707546832495829,0.9877942199866943,0.00486340984642733,-0.0073110994057505995,0.18960371111195506,0.9818214337662013,0.007475134660899187,-0.015250852687284459,-0.06937879736343916,0.9974457961866977
0.04,-0.13802032795259353,-0.011825513826267009,0.11732317721647167,0.9833848780525537,0.18296277131380592,0.11825216295311836,0.04540799369742987,0.9749252096332597,-0.13793784551829272,-0.011808593415625818,0.11720276699778642,0.9834110123968405,-0.11223148364623162,0.007674340923054803,-0.04329553417798645,0.992708766602877,0.13308863282125025,0.0856738832011143,-0.02978083113995581,0.9869450357783992,-0.14986063345451156,-0.06659559659552189,-0.06513573750835355,0.984308972200265,0.11850397880505073,0.06589064520757001,-0.07695378599355025,0.9877719092496815,0.004826699997484598,-0.00717877534596708,0.1895889020829694,0.9818254510648218,0.007454119598832408,-0.015520212543790286,-0.0692644067619551,0.9974497486387554
0.05,-0.13810582712997233,-0.01178137659995622,0.1173590970781567,0.983369117885627,0.18283888805812318,0.11825024403979828,0.045439362623852425,0.9749472217112757,-0.13798197164429857,-0.011776213839005484,0.11720843712333925,0.9834045345410373,-0.11217095804669856,0.0077456289027757344,-0.043279054554482894,0.9927157724347169,0.1333245546508418,0.0857630323538188,-0.02986578172723143,0.9869028830084823,-0.14981645581933187,-0.06651300997548285,-0.06512047687569662,0.9843222910008782,0.11870060616076243,0.06630739416193976,-0.07684313778458089,0.9877290254679877,0.004772414211330442,-0.007049895743877321,0.18957199369790687,0.9818299151268497,0.007403843857267684,-0.01572093692603136,-0.06906013118129366,0.9974611438645254
0.06,-0.13814642362137664,-0.011758060980537204,0.11740061111851219,0.9833587392969063,0.18267501425469518,0.11829701752576878,0.045468704469444926,0.9749708978864063,-0.13804295087058394,-0.011713034091290764,0.11722618919504665,0.9833946151541226,-0.11213569615928604,0.007766082615263522,-0.04326004752612995,0.9927204248406105,0.13342332006103141,0.08593578774890702,-0.02986929021151355,0.9868744011018459,-0.14974589079570236,-0.06644504829574635,-0.06509053372733255,0.9843395990032446,0.11882731082283818,0.06668926494199451,-0.07678572344151961,0.9876925456940898,0.004650787965037928,-0.006975897575570341,0.189509126500689,0.9818431636454293,0.007332501166675762,-0.015773982920680277,-0.06879940695747386,0.997478850648854
0.07,-0.13818345667767948,-0.01171586442999503,0.11744452991838181,0.9833487952977399,0.1826133542201809,0.11828640974587633,0.04545997041982462,0.974984143060447,-0.13804649277647896,-0.011670593594725179,0.11721184736285853,0.9833963320630429,-0.11212388512349945,0.007805990400215468,-0.04321733067502436,0.9927233064797107,0.13354349025859674,0.08612909086732184,-0.02981747626564355,0.986842861870657,-0.14967384577012116,-0.06635729526608368,-0.06502523087067899,0.9843607918886077,0.11881610005338974,0.06721940374375623,-0.07678320400756475,0.9876581522524733,0.004450967094803636,-0.006969522528001504,0.18944385233427344,0.9818567316367508,0.007279793754444407,-0.015631658765564414,-0.06849916393288989,0.9975021405428787
0.08,-0.13824195042650783,-0.011650026186003538,0.11743815116068074,0.9833421178227348,0.1826152699387752,0.11824449044149254,0.04547565137380395,0.9749881377727365,-0.13800139854529236,-0.011651250211354588,0.11719308575472255,0.9834051265980579,-0.11206434650470556,0.00782834708018732,-0.04320554230416704,0.9927303663828706,0.13368381985832997,0.08623034934498326,-0.029818908763581068,0.9868149754842988,-0.14959443316613505,-0.06625480296658826,-0.06497481462669967,0.9843830962149784,0.11879618938220494,0.06779996254287553,-0.07677906228938426,0.9876211855065762,0.004295241053485957,-0.006956561729856205,0.18936560263669167,0.9818726117431089,0.007173992278698117,-0.015380522598515838,-0.0681717892344694,0.9975292379233567
0.09,-0.13825142643732924,-0.011599500358857288,0.11748691158305638,0.98333555833507,0.18255279461049037,0.11825296398131063,0.04550562511842386,0.974997411161751,-0.1379128268111986,-0.011648833524369838,0.11718934828486502,0.9834180258298271,-0.11199312948039561,0.007798513999178193,-0.04320512105932889,0.9927386562650016,0.13376301936078738,0.08636218627180069,-0.0298280604530752,0.986792437265025,-0.14953337936867991,-0.0661601682769173,-0.06489769279726937,0.9844038246866699,0.11878806369843725,0.06829022887637695,-0.07679833446184503,0.9875868854873857,0.004216403436402852,-0.006932664289004943,0.189417130428804,0.9818631833448259,0.007096111472256254,-0.015093641386364182,-0.06784930500959305,0.997556163331864
