time [s],XSens_Hand_Right_QX,XSens_Hand_Right_QY,XSens_Hand_Right_QZ,XSens_Hand_Right_QW,XSens_Foot_Left_QX,XSens_Foot_Left_QY,XSens_Foot_Left_QZ,XSens_Foot_Left_QW,XSens_Foot_Right_QX,XSens_Foot_Right_QY,XSens_Foot_Right_QZ,XSens_Foot_Right_QW,XSens_LowerLeg_Right_QX,XSens_LowerLeg_Right_QY,XSens_LowerLeg_Right_QZ,XSens_LowerLeg_Right_QW,XSens_LowerLeg_Left_QX,XSens_LowerLeg_Left_QY,XSens_LowerLeg_Left_QZ,XSens_LowerLeg_Left_QW,XSens_UpperLeg_Right_QX,XSens_UpperLeg_Right_QY,XSens_UpperLeg_Right_QZ,XSens_UpperLeg_Right_QW,XSens_UpperLeg_Left_QX,XSens_UpperLeg_Left_QY,XSens_UpperLeg_Left_QZ,XSens_UpperLeg_Left_QW,XSens_Pelvis_QX,XSens_Pelvis_QY,XSens_Pelvis_QZ,XSens_Pelvis_QW,XSens_Sternum_QX,XSens_Sternum_QY,XSens_Sternum_QZ,XSens_Sternum_QW
0.0,-0.13737903018756498,-0.012265879713504624,0.020273608790396525,0.9902350887775044,0.09366004073321772,0.05526862826476828,0.1197637018034121,0.9868281670229758,-0.13737903018756495,-0.012265879713504568,0.020273608790396566,0.9902350887775044,-0.12317202656704394,-0.0049905724500868675,-0.06476508550206476,0.9902571533485118,0.10410667384708815,0.08281471541455115,-0.026213558938826518,0.9907655488050963,-0.15963815642222623,0.04303430279177802,0.0004224390536326575,0.9862370553485529,0.11036983121158563,0.005437707345977418,-0.03224232224320571,0.9933525881345008,0.06145865518337666,-0.0038287797406379533,0.13588717652280174,0.9888088032604734,-0.006342843693147053,-0.034801128997675214,-0.09142022149656473,0.9951838990135897
0.01,-0.1373988618186907,-0.012259321650488791,0.020247305607891702,0.9902329566416274,0.09361579395523689,0.05529277820936844,0.1197650901746062,0.9868308441549083,-0.13746519157741424,-0.012285572429892325,0.020251681694077275,0.9902233360223424,-0.12322766857373055,-0.004940777724136354,-0.06480393587930891,0.9902479388051834,0.10405985990701334,0.08304972731739879,-0.026167549614022293,0.990752011199491,-0.15963998555087353,0.043025377820797836,0.0005574131425007747,0.9862370816225089,0.11037583094397127,0.005597619330483337,-0.03214520509604879,0.9933541807384676,0.06145726014980154,-0.003797651182092354,0.13602152492584116,0.9887905378679691,-0.0063184649787123015,-0.03471083325340695,-0.09128606687531868,0.9951995222313976
0.02,-0.13744668256071138,-0.012260159189979053,0.0202705956382655,0.9902258332835806,0.09354650731760768,0.055329619045845865,0.11977508630986487,0.9868341364810921,-0.1375699572800454,-0.01228504679102399,0.020220718229876977,0.9902094258456526,-0.12324412960731551,-0.004881339557935773,-0.0648506491274713,0.9902431268881401,0.10407666374592289,0.08316898896448494,-0.0261097383056781,0.9907417670128541,-0.15961403406144575,0.04300706061197826,0.0007014948801732264,0.9862419889525504,0.11039091056895786,0.005732370252227447,-0.03203397787529575,0.9933553297066124,0.06145335997065184,-0.0037379515722099944,0.13627926900036247,0.9887555173586079,-0.0062943032082379054,-0.03453750088190617,-0.09106071635880113,0.995226350493282
0.03,-0.13747617955701827,-0.012269653997354526,0.020274240337063657,0.9902215463339236,0.09350874881691104,0.05535772787042359,0.1197731379166161,0.9868363751368954,-0.13764451604815495,-0.012304345820492337,0.020183320047347856,0.99019958789512,-0.12330157191774208,-0.004828313921482049,-0.0649084086549281,0.990232451615869,0.1040655709823414,0.08309110652617459,-0.026064713666500844,0.9907506526133902,-0.15958663746859147,0.04305902794740573,0.0008446161422812658,0.9862440427588219,0.11034062331445459,0.005774874029971294,-0.0319579326890055,0.9933631200194423,0.061461236501058975,-0.003670419093472715,0.13668819166848334,0.9886988331589348,-0.006260587466846268,-0.03450660296154657,-0.09092555745386141,0.9952399923628114
0.04,-0.13748550180379507,-0.012283314268117542,0.020262772346797266,0.9902203174249513,0.09353060854590343,0.055351731126752304,0.11977042656574459,0.9868349690027022,-0.1377141356556198,-0.012316716737415991,0.0201683922190594,0.9901900581629437,-0.1233087810947316,-0.004746335916660214,-0.0649381622362444,0.9902299994878347,0.10407824769210453,0.08300156369037479,-0.026017463438105452,0.9907580685407213,-0.15952798307280938,0.04317816212840576,0.0009464149307152267,0.9862482310406004,0.11027621353507863,0.00580362369377994,-0.031872850581459194,0.9933728384026809,0.06140856944635834,-0.0036487767986098235,0.13707506920682508,0.9886486228323842,-0.006150973537434509,-0.034589400257924785,-0.09102073984093244,0.9952291011787929
0.05,-0.13752473022434653,-0.012285272320206816,0.020259753581890857,0.9902149075052042,0.09348600428965342,0.05538104092612797,0.11978242746801582,0.9868360944846734,-0.13780176099680358,-0.012298728847394122,0.020116773586919337,0.9901791410423524,-0.12333428680834287,-0.004730202525080941,-0.06493848581474126,0.9902268790240133,0.10400905229910645,0.08298750450594389,-0.025987837273872393,0.9907672902602026,-0.1595121630252879,0.04324910775494312,0.0010581655095141945,0.9862475677086103,0.11022607004216356,0.005763379627484976,-0.03181479645228767,0.9933804989353421,0.061427147563254535,-0.00359920709949596,0.13739750619663638,0.988602891226524,-0.006135975020694559,-0.03467959015146356,-0.09143480998750866,0.9951880984819003
0.06,-0.13757170199615065,-0.012257796373831703,0.020278012127468437,0.9902083495215027,0.09339149361682457,0.055437191332492,0.11978212800798269,0.9868419268287413,-0.13785773337590404,-0.01232084226285464,0.020097659326354975,0.9901714630729337,-0.12335426613962096,-0.004708239341722355,-0.06495063859955484,0.9902236979859484,0.10396776288795812,0.08299927094459664,-0.025961074338866044,0.9907713398771235,-0.1594782589303254,0.04328724220721271,0.001081676100601222,0.986251352124528,0.11023514605936295,0.005690359369437531,-0.03173580481109618,0.9933824394846679,0.061446593202384,-0.0035935631452402184,0.13764576709778165,0.9885671678180523,-0.006143885638204734,-0.034578187643266534,-0.09200843827938039,0.995138708368819
0.07,-0.1375813082483579,-0.012252423366096915,0.020282564617279314,0.9902069881165626,0.09338215669158041,0.05545134682914088,0.11978021984003646,0.9868422467048804,-0.13791838813817803,-0.01232242837870462,0.020054293880697835,0.9901638759665823,-0.12333118912696482,-0.004692189366283458,-0.06490902817029505,0.9902293770684991,0.10394559900485795,0.08305464661438462,-0.025917713902517733,0.9907701601427792,-0.1594578805205397,0.043316134506423444,0.0011372624924915649,0.986253316073179,0.11028069042606423,0.005605021803225271,-0.031684894848990966,0.993379494698851,0.0614793483429151,-0.00358396553526796,0.13770222977457802,0.9885573027566393,-0.006187506790645787,-0.03437528421198379,-0.09255837122813404,0.995094469138813
0.08,-0.137579578204151,-0.01223209617981888,0.020289091783387808,0.9902073460840517,0.09337069644614164,0.05547111510820342,0.11979148960712757,0.9868408521395536,-0.13799107061823357,-0.01231220385505745,0.0200265462419202,0.990154438212285,-0.12333063755685454,-0.004675858645788442,-0.06491705755605934,0.9902289966588577,0.103957486923407,0.08318162652134671,-0.02580743517501835,0.9907611388278813,-0.15953777442585915,0.04331046072842138,0.0011112054699932497,0.9862406743514177,0.11027802714484429,0.005536452831432527,-0.03159927419882149,0.9933829021526362,0.06151383952671679,-0.0035359906202740137,0.137651241796208,0.9885624309819672,-0.006208092375679743,-0.034276140928794774,-0.0928143474022341,0.9950739181932075
0.09,-0.1375787124122617,-0.012202225844951505,0.02030559461142611,0.990207496640421,0.09329763433293435,0.05549753637391239,0.11980100018441292,0.9868451222147874,-0.13802055639662303,-0.012321197061916686,0.02000707242974524,0.9901506103455773,-0.12330703597895751,-0.004707738017981793,-0.06484560562652959,0.9902364664623127,0.1039025085527632,0.0832423744535312,-0.025767642192436654,0.9907628396481288,-0.15958102874872168,0.04336085625355232,0.001191925317377024,0.9862313677441498,0.11030392085507613,0.005490991158086888,-0.03154321760629831,0.9933820611844875,0.06157099055342626,-0.0034649131801009706,0.13750898409691908,0.9885789228946557,-0.0062315650466029035,-0.03431069251318201,-0.09272246860798201,0.9950811463351006
0.1,-0.13755906346961666,-0.012164603469501042,0.020300263268438336,0.9902107986641147,0.0932257815171642,0.055539967756066164,0.1198233626117459,0.9868468105104171,-0.13806608407663357,-0.012318257355070167,0.019987135211020426,0.9901447022478758,-0.12328207445774735,-0.0047080613848241885,-0.0648481651825256,0.9902394052691758,0.10390304676751787,0.08329798590430128,-0.025699005449239743,0.9907598919696102,-0.15968540301198406,0.043418950587583535,0.0012042364032851664,0.9862119024882321,0.11028408525377761,0.005438542496000901,-0.03147836636101202,0.9933866091540086,0.061576583183024614,-0.0034531917825839473,0.13737484435197084,0.98859726481985,-0.006216612234140405,-0.03431894681519321,-0.09229209563919291,0.9951209638553258
0.11,-0.1375293818083697,-0.012135847132531852,0.020282438833459426,0.9902156396607512,0.09320633764645668,0.055544924515751146,0.11983584561685742,0.986846852398267,-0.13810337019791075,-0.012327913823873715,0.019968417998374483,0.9901397598134175,-0.12324422805258371,-0.004717787724114578,-0.06476345828822143,0.9902496135829909,0.10385476696509452,0.08338048035536955,-0.025640786762543746,0.9907595232590659,-0.15976159987990857,0.043438091515605334,0.0013010259747777975,0.9861985959940862,0.11028955589469605,0.005412124517623477,-0.03144073439182762,0.9933873378444377,0.061607672122393535,-0.0034261796094475806,0.1373359777388352,0.988600821994126,-0.006229856258855386,-0.034308821562852504,-0.09180393959304693,0.9951663832390836
0.12,-0.13750501494742282,-0.012109726873262283,0.02027604362220209,0.9902194743764611,0.09317372472619369,0.055554733075537585,0.11983019206870298,0.9868500664854469,-0.13813479703865278,-0.012311626433644932,0.019964558642733693,0.9901356564127208,-0.1232095077060125,-0.004783478708825352,-0.06473760104605068,0.990255309782829,0.10383861056996548,0.08356595691741522,-0.025533891298994176,0.99074835058884,-0.1598032891549063,0.04343172697159875,0.0012663974173620432,0.9861921669254524,0.1102582762231639,0.005364165443073048,-0.03139449723848728,0.9933925325854521,0.06165441245238466,-0.003438730159643416,0.13737161784439902,0.9885929127658426,-0.006282094565404191,-0.03414984888464135,-0.09137126222605203,0.9952113421521308
0.13,-0.1374458394265122,-0.012071476050154184,0.020254571671374844,0.990228596343653,0.09316684989752087,0.055539096221849105,0.11984168128898365,0.9868502005354525,-0.1381680687509362,-0.012310307533141787,0.019932838747971887,0.9901316695498248,-0.1231567308634875,-0.004837928066948853,-0.06462797692073866,0.9902687709375522,0.10379698272458543,0.08377751544466716,-0.025499136027212908,0.9907357409244185,-0.15982591726307407,0.043394907421624385,0.0013378262423295315,0.9861900265171165,0.11026557193642238,0.0053097396857002335,-0.03133063512375542,0.9933940313957729,0.06166544366436262,-0.0034541562584615715,0.13744045732577892,0.9885826027967013,-0.006320446594190524,-0.03402096716289482,-0.09112169581050146,0.9952383947079061
0.14,-0.13742093739239497,-0.01203838441621535,0.02026798221359771,0.9902321809372953,0.09314859556224157,0.05550543165138398,0.11983213571068228,0.9868549769104841,-0.13824051647471178,-0.012297187039348777,0.019932099103381912,0.9901217350513306,-0.12311133620095976,-0.004882980089073325,-0.0646425001076506,0.9902732464244889,0.10379896011358966,0.08391860975467424,-0.02543485941420948,0.9907252448296447,-0.15987374455406106,0.0433749392930521,0.0012774308989113303,0.9861832327787192,0.11017258596497775,0.005250519015892214,-0.031247777361441884,0.9934072728553094,0.06166261986918694,-0.0035971058335949394,0.137488412886685,0.9885756007824544,-0.006383875180310673,-0.03398090072895199,-0.09102960147317914,0.9952477863220625
